文件,概念,图片路径,匹配方式
5juan_tibetan_mapping.json,་༡་༣ སྙིང་རྩ་དྲག་ན་ཉེ་སར་སླེབས།,切分图/第五卷_135_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,་༢་༢ རང་རྩ་སྙིང་རས་དང་མ་རྩ་མཆིན་ཅ་དར་ན་གཞི་ལ་གནས་པ།,切分图/第五卷_136_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,་༡་༣ སྙིང་རྩ་དྲག་ན་ནོམ་པ་ཐོབ།,切分图/第五卷_141_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,་༡་༢ སྙིང་རྩ་དང་མཆེར་རྩ་ཞན་ཞིང་མཁལརྩ་དྲག་ན་ནོར་གོད་འོང་བ།,切分图/第五卷_146_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,་༡་༢ སྙིང་རྩར་གདོན་རྩ་བྱུང་ན་བཙན་དང་བདུད་ཀྱིས་གནོད་པ༎,切分图/第五卷_150_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,་༣་༣་༢ ལྕེབས་བདུད་ཀྱིས་གནོད་པ།,切分图/第五卷_156_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,་༤ དཔྱིད་དུས་སྙིང་རྩར་གདོན་རྩ་བྱུང་བ།,切分图/第五卷_170_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,་༤་༥་༧ བཟའ་བདུང་རོ་ཚ་བ་སོགས༎,切分图/第五卷_176_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,་༥་༦་༧ ཆུ་མིག་གི་ཆུ།,切分图/第五卷_189_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,་༢་༡ སྙིང་རྩ་ཚང་ན་བུ་མི་འཆི་བ།,切分图/第五卷_227_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,་༢་༢ སྙིང་རྩ་མ་ཚང་ན་བུ་འཆི་བ།,切分图/第五卷_227_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,་༤་༥ སྙིང་རྩ་དར་ན་ཁྱོ་གར་ངན་ལ་བུ་དང་ནོར་ལ་བཟང་བ།,切分图/第五卷_235_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,་༤་༦ སྙིང་རྩ་གུད་ན་བུར་ངགན་ལ་ཕར་བཟང་བ།,切分图/第五卷_236_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,་༤་༧ སྙིང་རྩ་མ་ཚང་ན་བུ་འཆི་བ།,切分图/第五卷_236_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,་༥་༡༤ སྙིང་རྩ་དར་ནུ་ཆུང་མར་ཕན་པའི་ཟས་སྨན་རྙེད་པ།,切分图/第五卷_245_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,་༥་༡༥ སྙིང་རྩ་གུད་ནུ་ཟས་སྨན་ལོག་པ་རྙེད་པ༎,切分图/第五卷_246_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,་༥་༡༦ སྙིང་རྩ་མ་ཚང་ནུ་ཁྱོ་གའི་ཉེ་བ་འཆི་བ།,切分图/第五卷_246_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,་༢ དམིགས་བསལ་གྱི་རྩ་རྒྱུད༎,切分图/第五卷_257_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རླུང་རྩ།,切分图/第五卷_276_group_0003/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,བད་ཀན་སྐྱ་བོའི་རྩ།,切分图/第五卷_277_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རླུང་ཚད་ལྡན་པའི་རྩ།,切分图/第五卷_277_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,བད་མཁྲིས་ལྡན་པའི་རྩ།,切分图/第五卷_277_group_0003/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,བད་རླུང་གི་རྩ།,切分图/第五卷_278_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,།,切分图/第五卷_280_group_0003/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,྇ བད་ཀན་དང་ཁྲག་རྒན་གྱི་རྩའི་འཁྲུལ་སོ་གསལ་བ།,切分图/第五卷_286_group_0003/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,མིག་དང་མཆིན་མཁྲིས་འབྲེལ་བ།,切分图/第五卷_289_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,གཟུགས་དེ་ཁྱབ་འཇུག་གིས་མིད་པས་དྲན་མེད་དུ་བརྒྱལ་བ།,切分图/第五卷_28_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རྣ་བ་གཡས་པ་དང་མཁལ་མ་གཡས་པ་དང་ལྒང་པར་འབྲེལ་བ།,切分图/第五卷_290_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,གློ་བ་ལྕགས་ཁམས་ཚ་བ་དང་རླུང་གི་གཞི་རྟེན་ཡིན།,切分图/第五卷_291_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,མཆིན་པ་ཤིང་ཁམས་ཁྲག་མཁྲིས་ཀྱི་གཞི་རྟེན་ཡིན།,切分图/第五卷_291_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,མཆེར་བ་ས་ཁམས་བད་རླུང་གི་གཞི་རྟེན་ཡིན།,切分图/第五卷_292_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,མཁལ་མ་ཆུ་ཁམས་བད་ཀན་གྲང་བའི་གཞི་རྟེན་ཡིན།,切分图/第五卷_292_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རྒྱུ་མ་མེ་ཁམས་མཁྲིས་པ་དང་ཚ་བའི་གཞི་རྟེན་ཡིན།,切分图/第五卷_292_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,ཕོ་བ་ས་ཁམས་བད་ཀན་ཟས་ཀྱི་གཞི་རྟེན་ཡིན།,切分图/第五卷_293_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,མཁྲིས་པ་ཤིང་ཁམས་ཚ་བའི་གཞི་རྟེན་ཡིན།,切分图/第五卷_293_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,ལོང་ག་ལྕགས་ཁམས་རླུང་གི་གཞི་རྟེན་ཡིན།,切分图/第五卷_293_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,ལྒང་པ་ཆུ་ཁམས་བད་ཀན་གྲང་བའི་གཞི་རྟེན་ཡིན།,切分图/第五卷_294_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,ཕྱི་རྒྱུད་རྩ་མདོའི་སྤྱི་དོན་བཅུ་གཅིག་པ་འཆི་རྩ་རྒྱུད་འགྱུར་བ་དང་། མ་ཚང་བ། སྡོད་པ་གསུམ་གྱི་འཕར་ཚུལ་དང་། སྤྱི་དོན་བཅུ་གཉིས་པ་དོན་ལྔའི་ནད་དང་། རླུང་ནད་དང་རིམས་དང་མཁྲིས་ཚད། དམུ་སྐྲན། འབྲས་ལྷོག་སོགས་ཀྱི་བདག་རྐྱེན་གདོན་རྣམས་ཀྱི་རྣུམ་གྲངས་དང་། དེ་དག་རང་རང་གི་ཡུལ་ལུགས་དང་འཚམ་ཞིང་ཕན་པའི་རིམ་གྲོ་ཆོ་ག་སོགས་ཀྱི་བཅོས་ཚུལ་རྣམས་བསྟན་ཡོད།,切分图/第五卷_297_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,མཁྲིས་པའི་འཆི་རྩ།,切分图/第五卷_298_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,བད་ཀན་གྱི་འཆི་རྩ།,切分图/第五卷_298_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རླུང་མཁྲིས་ཀྱི་འཆི་རྩ།,切分图/第五卷_299_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,བད་རླུང་གི་འཆི་རྩ།,切分图/第五卷_299_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རླུང་ནད།,切分图/第五卷_317_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རིམས་དང་མཁྲིས་ནད།,切分图/第五卷_318_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,སྟོན་པའི་བཀའ་སྒྲོག་པ།,切分图/第五卷_323_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,བཀའ་ཐང་སོགས་སྒྲོག་པ།,切分图/第五卷_324_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,ཚེ་མདོ་སྒྲོག་པ།,切分图/第五卷_328_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,ཚེ་སྒྲུབ་བྱེད་པ།,切分图/第五卷_329_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,དུ་བ་རླུང་གི་རྫི་ལ་བསྐར་བ།,切分图/第五卷_32_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,བླ་རྩར་སྐྱོན་ལྡན་པ།,切分图/第五卷_330_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རླངས་པ་ཆེ་ཆུང་སྙོམས་པ།,切分图/第五卷_348_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རང་བཞིན་རླུང་དང་ན་སོ་རྒས་པ།,切分图/第五卷_350_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རང་བཞིན་རླུང་ཤས་ཆེ་བ་སོགས་ལ་ནད་མེད་ཀྱི་ལོག་རྗེས།,切分图/第五卷_351_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རང་བཞིན་མཁྲིས་པ་དང་ན་ཚོད་དར་མ།,切分图/第五卷_351_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རང་བཞིན་བད་ཀན་ཤས་ཆེ་བ་དང་ན་སོ་བྱིས་པ།,切分图/第五卷_352_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རང་བཞིན་བད་ཀན་ཤས་ཆེ་བ་སོགས་ལ་ནད་མེད་ཀྱི་ལོག་རྗེས།,切分图/第五卷_353_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རླུང་ནད་ཀྱི་ཆུ།,切分图/第五卷_354_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,མཁྲིས་ནད་ཀྱི་ཆུ།,切分图/第五卷_354_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,བད་ཀན་གྱི་ཆུ།,切分图/第五卷_355_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,བད་ཀན་སྨུག་པོའི་ཆུ།,切分图/第五卷_356_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རླུང་དང་ཆུ་སེར་ལྡན་པའི་ཆུ།,切分图/第五卷_356_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,བད་རླུང་གི་ཆུ།,切分图/第五卷_357_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རླུང་ཁྲག་གི་ཆུ།,切分图/第五卷_357_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རིམས་དང་མཁྲིས་པ་རྒྱས་པའི་ཆུ།,切分图/第五卷_359_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,བད་ཀན་སྨུག་པོའམ་ཆུ་སེར་ནག་པོ་རླུང་དང་བསྡོངས་པའི་ཆུ།,切分图/第五卷_361_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རླངས་པ་ལ་བརྟག་པ།,切分图/第五卷_361_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,ཚ་བ་འབྲེང་གི་ཆུ།,切分图/第五卷_361_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,ཚ་བ་གབ་པའམ་རྙིངས་ཚད་ཀྱི་ཆུ།,切分图/第五卷_362_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,བད་རླུང་གྲང་བའི་ཆུ།,切分图/第五卷_362_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,གསུར་དྲི་བྲོ་བ་ནི་མཁྲིས་པ།,切分图/第五卷_363_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,ཤིག་དྲི་དྲོ་བྲོ་བ་ནི་བད་ཀན།,切分图/第五卷_363_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,དུགས་ལ་དཀུ་བ་ནི་ཚ་བ་རྒྱས་པ།,切分图/第五卷_364_group_0003/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,ལྦུ་བ་ལ་བརྟག་པ།,切分图/第五卷_365_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རླུང་ནད་སྨིན་པ།,切分图/第五卷_365_group_0003/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,བད་རླུང་གློར་ཞུགས་པ།,切分图/第五卷_366_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,མཆེར་པར་རླུང་ཞུགས་པ།,切分图/第五卷_366_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,མཁྲིས་པའི་ཚ་བ།,切分图/第五卷_366_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,ལྦུ་བ་མཆིལ་མ་འདྲ་བ་བད་ཀན།,切分图/第五卷_366_group_0003/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,བད་ཀན་སྐྱ་བོ་དང་གྲང་ནད།,切分图/第五卷_368_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རླུང་གིས་ལུས་ཟུངས་དཀྲུགས་པ།,切分图/第五卷_370_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,མགོ་ཀླད་གློ་སྙིང་ན་བ།,切分图/第五卷_373_group_0000/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,རླུང་ཚད་ཀྱིས་སྨྱོ་ཞིང་འབོག་པ།,切分图/第五卷_373_group_0003/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,ཤ་སེར་དངང་མིག་སེར།,切分图/第五卷_374_group_0001/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,མཁྲིས་པ་ཀྵ་ཡ།,切分图/第五卷_374_group_0002/entity1_曼唐图像.jpg,contains
5juan_tibetan_mapping.json,བད་ཀན་སྐྱ་བོ་དང་ཀླད་སྟེང་་དང་གློ་སྙིང་མི་བདེ་བ།,切分图/第五卷_375_group_0000/entity1_曼唐图像.jpg,contains
